,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
464,18,26,0.29869998,0.28332308,-0.21887746,0.15946938,0.100187406,-0.3350664,-0.015818886,-0.1572141,0.02968653,-0.31469768,-0.21327446,-0.44086033,-0.1391516,0.14638026,0.021059409,0.087411515,-0.12326157,-0.02338166,-0.12677604,0.040998355,0.21614249,0.0016610309,-0.05843055,-0.055786863,-0.2512607,0.13762227,-0.097194046,0.17938052,0.31978992,-0.29627833,0.19639637,-0.021895338,0.106498204,-0.18894711,0.2861027,0.24178404,-0.021375049,0.07296878,0.036737278,-0.008767686,0.26521727,0.009460256,-0.014785084,0.007644899,0.08881488,-0.018127486,0.40338898,0.25119752,0.25788945,-0.049841203,-0.15006657,-0.22841385,-0.16392337,0.07571976,-0.19998316,-0.06154064,0.21610858,-0.26878446,-0.014693797,0.36809927,0.051387455,0.09228795,0.009311798,-0.08267903,-0.65145797,-0.2520687,0.10588884,-0.17306355,-0.15304928,-0.3274983,0.03471699,0.13986595,-0.047572892,0.18529357,0.2447534,0.08404969,0.00047676262,-0.10519343,0.04124043,-0.14682658,-0.28350616,-0.08333072,-0.3669116,-0.103960216,-0.20996791,-0.036884077,0.07211607,-0.2997112,-0.18037665,-0.014158733,0.09815335,-0.09865123,-0.18521181,0.14120379,0.2155039,-0.03776357
465,20,26,0.46474525,0.2699365,-0.06217286,0.112831034,-0.06424599,-0.42883453,0.07964679,-0.2117782,-0.15717085,-0.38242042,-0.18522494,-0.562591,-0.14906941,0.12879752,0.027224367,0.10809603,-0.20864451,-0.19935033,-0.16041654,-0.117637135,0.19620202,-0.19162822,0.01592542,-0.041569844,-0.2762935,0.11838638,-0.32982475,0.07741616,0.2541831,-0.1582649,0.15825863,-0.04125617,-0.02705392,0.16590942,0.27726114,0.46436867,-0.35362765,0.23060559,-0.08974944,0.121734105,0.42125213,-0.09779895,-0.12646252,0.16234118,0.37266752,0.108415276,0.32889664,0.16251422,0.20064977,0.08076699,-0.36129883,-0.28440452,0.05217089,-0.07009639,-0.090469286,-0.09081335,0.43149102,-0.3481609,-0.054510888,0.25692317,0.042148937,0.04681363,0.21117319,0.016770817,-0.51553476,-0.29974312,0.20717938,-0.12299595,-0.066569865,-0.20245261,-0.1132901,0.10601438,-0.07531125,0.287561,0.08877413,0.028529285,0.05268806,-0.09046746,0.034463424,-0.20752294,-0.3378489,-0.027436186,-0.4650498,-0.18397938,-0.009249886,0.20462407,-0.1920592,-0.19625387,-0.053900637,-0.019101642,0.063529104,-0.0751768,-0.1886881,-0.12631097,0.26175624,0.12412362
466,18,26,0.5004818,0.32774302,-0.19960636,0.17670956,-0.097727515,-0.28866997,-0.034167983,-0.21559955,0.023170175,-0.35545132,-0.22285284,-0.64926445,-0.042378247,0.32721102,0.15279736,0.16147472,-0.029408595,-0.1565433,-0.010455242,0.007174831,0.39647073,-0.21250765,0.055046484,-0.07098962,-0.30432805,0.1441699,-0.28619775,0.18507898,0.26515353,0.0035990004,0.13303408,0.019329833,0.09871153,0.14136739,0.35997218,0.4470661,-0.3953214,0.19318157,-0.055992134,0.16445424,0.2622192,-0.11699834,-0.086606145,0.05217977,0.23062414,-0.025406271,0.5599202,0.26372948,0.33888197,0.16750501,-0.21782742,-0.4303758,0.071138486,0.10034431,-0.2334173,-0.23819691,0.37412876,-0.42674705,-0.14548312,0.17239113,0.14748608,-0.032835715,0.13432513,0.14263584,-0.5681115,-0.4981081,0.07882613,-0.16664132,-0.11442725,-0.20958251,-0.20716217,0.37488797,-0.08633284,0.16218638,-0.03884709,-0.013191337,0.034045283,-0.34704912,0.15240043,-0.39803106,-0.3345157,-0.15958124,-0.4993952,0.019967211,0.061809305,0.23842204,-0.33120033,-0.19912967,0.028323114,0.057877395,0.15455097,-0.13904327,0.01807755,-0.030799419,0.32333484,0.08860555
467,18,26,0.35178488,0.28215286,-0.22626899,0.018348116,-0.083176285,-0.280204,-0.0664096,-0.33432546,0.077695765,-0.4742221,-0.17874138,-0.54262567,-0.22205359,0.37438825,0.12973765,-0.0029053383,-0.17080274,-0.078397885,-0.028037604,-0.02729231,0.35925958,-0.11195662,0.0032474545,-0.09042503,-0.33578447,0.15907499,-0.23645046,0.21533503,0.31703156,-0.12080623,0.06801223,0.03814679,0.10807619,0.0042197043,0.24982288,0.38486066,-0.14079893,0.0029283753,-0.13223341,0.025575778,0.11334663,0.07050184,-0.030416004,0.1463251,0.018609617,-0.180466,0.3501373,0.30599314,0.24453019,-0.15752746,-0.10976857,-0.2231851,-0.013119392,0.10194468,-0.030123133,0.02590137,0.21507724,-0.25584042,-0.019133333,0.27891588,0.07071998,0.16479854,-0.02002021,0.097619556,-0.69595456,-0.36088097,-0.05629589,-0.118435204,-0.07354989,-0.26694623,-0.1573682,0.22485696,0.062334787,0.018356437,0.141248,0.24130112,0.00052610034,-0.25727126,0.16875257,-0.24919847,-0.37232554,-0.11685782,-0.35960472,-0.032418814,-0.026409369,0.16985294,-0.02396064,-0.2036728,-0.068231426,-0.1165809,0.09011119,-0.045629088,-0.1005811,0.1779503,0.3872229,-0.067196175
468,25,26,0.31251952,0.23474103,-0.018376073,0.24201384,-0.11051206,-0.25564095,-0.2615984,-0.29014456,0.022885326,-0.17934515,-0.33449253,-0.42414758,-0.12816767,0.018718028,0.09889749,0.024277499,-0.073502235,-0.045564014,-0.16419685,0.039460447,0.16057855,0.14494641,-0.12218556,-0.06964485,-0.4026104,0.15950124,-0.043785576,0.3941753,0.24612734,0.052511506,-0.037151776,0.117968716,0.0005772337,-0.019665344,0.07878162,0.40989694,0.10187989,0.1664511,0.006311206,-0.11445569,0.27587798,0.09652225,0.007554849,-0.028346244,0.12071055,-0.008344747,0.39411268,0.062492933,0.278524,-0.21712242,-0.20716722,-0.3413319,-0.15157454,-0.12778336,0.0030986567,-0.12529932,0.20261814,-0.1916789,0.13657026,0.4285885,-0.057677183,0.20885088,0.0853212,0.011861711,-0.6212661,-0.38126755,0.051014297,-0.20602259,-0.14413781,-0.36442655,0.09057069,0.15573913,0.0911498,0.18483241,0.22727346,0.031649314,0.19134024,-0.25049528,0.050314225,-0.111214675,-0.3008435,-0.09077214,-0.28954625,-0.3309077,-0.15164602,0.106103174,0.079397455,-0.016019322,-0.151748,-0.115139246,0.23050971,0.1621878,-0.07267827,0.29406202,0.36648867,0.1482491
469,7,26,0.1833047,0.24490267,-0.1613475,0.062428195,0.04379306,-0.27560186,-0.16591026,-0.19439217,0.16704893,-0.45686597,-0.3091954,-0.50900584,-0.29540196,0.14157116,0.10648696,0.07371518,-0.16501749,0.056663245,-0.036014516,-0.07920272,0.31766036,-0.03202707,-0.110576235,-0.068694875,-0.32164252,0.096563764,-0.078606926,0.3450454,0.29416755,-0.13448621,-0.018995153,-0.031298075,0.20383906,0.036235776,0.176136,0.20321488,-0.079091065,-0.21089083,-0.046925947,-0.2552516,0.26194063,0.03534166,0.1239899,-0.07050515,0.037115727,-0.015149365,0.45476905,0.21260966,0.36586255,-0.10259601,-0.11710409,-0.50836277,-0.2918399,-0.038380835,-0.031372666,0.11194532,0.086696565,-0.09545502,0.15561876,0.3913286,0.18434797,0.05610412,0.25987384,0.17592211,-0.66696936,-0.38398162,-0.010579327,-0.21066557,-0.084941156,-0.23254284,0.10355404,0.1777067,-0.07443724,0.037707917,0.31393385,0.16338919,0.05992014,-0.23096836,0.019504057,-0.20584464,-0.3453782,0.021738289,-0.2506975,-0.17811763,-0.08297886,0.0819601,0.043804005,-0.2875821,-0.085795596,-0.10897356,0.040625863,-0.0047918414,0.20932452,0.22342548,0.29388165,0.08607521
470,25,26,0.19806312,0.07466147,-0.067459345,-0.029704934,0.14373814,-0.0964056,-0.2015,-0.12969911,0.05498243,-0.36839134,-0.32203653,-0.47102273,-0.112546265,0.18740952,0.15493165,0.05921554,-0.07986307,0.009134739,-0.219892,-0.0146998195,0.20324895,0.11752539,-0.11029228,0.021906294,-0.36537626,0.1697936,-0.17480737,0.19050433,0.15169296,0.029117092,-0.050978202,-0.021299638,0.12892026,-0.059820008,0.32664582,0.17536688,-0.043819457,0.05932623,0.039320756,-0.08586499,0.36833334,0.12807715,-0.03107509,0.15550004,0.19748257,-0.05594461,0.3289483,0.2560367,0.2050859,-0.18471128,-0.1695624,-0.3916098,-0.15658452,-0.056735244,-0.12235466,-0.06367303,0.26312625,-0.07576905,0.1756734,0.44051716,0.096330956,0.20539793,0.11008331,0.10375916,-0.6518523,-0.36974147,0.021818476,-0.2592092,-0.13003519,-0.32606986,0.08941394,0.08357338,0.033088118,0.08139374,0.19954795,0.09973919,0.10671175,-0.39379945,-0.1265544,-0.09607327,-0.34265256,-0.046641655,-0.401267,-0.2271825,0.014688114,0.056710806,-0.033532668,-0.20152532,-0.12425616,-0.07605422,0.058748174,-0.027889028,-0.060612705,0.32774442,0.44123107,0.1626376
471,25,26,0.26758915,0.3234921,-0.1028826,0.099269785,0.020448605,-0.15089831,-0.1816362,-0.20099665,0.1681141,-0.20491347,-0.2955732,-0.5479755,-0.107090585,0.12287052,0.062069133,0.05113778,-0.18394713,0.046178732,-0.15247898,0.021848949,0.25606987,0.031430926,-0.12243006,-0.06643608,-0.36402902,0.23686698,-0.28784376,0.32064626,0.17538607,0.1027252,-0.12254607,-0.111485206,0.21885432,0.13421299,0.27955094,0.3096162,-0.049742084,0.021773845,0.008471811,-0.17543694,0.2629381,0.11582333,0.020876331,0.028774653,0.189714,-0.07091984,0.44092146,0.21076651,0.28773746,-0.17178923,-0.119519815,-0.41403243,-0.19064541,-0.07272204,0.0004887953,-0.045648254,0.26387873,-0.114345774,0.12737045,0.42289385,0.09759324,0.27815914,0.11496315,0.12124071,-0.63059384,-0.4665012,0.12267132,-0.33293384,-0.17235287,-0.28919315,0.12551759,0.04493725,-0.06714574,0.12967055,0.14386716,0.021613615,0.26441512,-0.21672331,0.054731727,-0.108979024,-0.38316512,-0.13997518,-0.27362183,-0.17779662,-0.23697843,0.07765357,0.11436399,-0.18019627,-0.1492126,-0.20610453,0.0068505676,0.0651312,-0.00589825,0.17440696,0.40042287,0.06861642
472,25,26,0.1481456,0.122432016,-0.18546033,-0.09779015,0.025654199,-0.054544397,-0.21474658,-0.19597615,0.15909654,-0.32534498,-0.26089123,-0.45105624,0.076004796,0.2462522,0.01508021,0.1078255,-0.1127651,-0.11807125,-0.09128522,0.12114848,0.09822864,0.108745255,-0.049971934,-0.00856099,-0.29264796,0.25436717,-0.20401023,0.4200808,-0.052285995,0.26496834,-0.11648163,0.0741783,0.069413595,-0.019551817,0.36523476,0.42276323,-0.04164535,0.23636548,0.1298832,-0.0076137222,0.3366689,0.09901668,-0.013307663,0.17033936,0.26028052,-0.25206885,0.2567794,0.28581223,0.20410413,-0.19151776,-0.24680491,-0.29749143,0.035115767,-0.03349551,-0.0016648959,-0.15819912,0.26004696,0.07299066,0.19313952,0.44092256,0.13320285,0.323755,0.019453857,-0.032883868,-0.63182473,-0.31005532,0.031854562,-0.2150434,-0.12829651,-0.39572796,-0.09167199,0.1792691,0.026122153,0.15846418,0.32544202,0.09559378,0.13871686,-0.39340317,0.083554216,-0.08860544,-0.36881277,-0.20319155,-0.47858617,-0.19647291,-0.07694911,0.06423587,0.056638617,0.054758422,-0.09067066,-0.027609035,0.12476242,0.07618148,-0.050737243,0.34836864,0.42725298,0.1715984
473,2,26,0.34251073,0.014735199,0.00075387943,-0.14398625,-0.14431709,-0.18101902,0.17253782,0.051907558,-0.010863722,-0.36354843,-0.20302007,-0.57645696,-0.30856764,0.2461253,0.16397269,-0.078658015,0.2641844,0.17141771,-0.12913458,-0.03949749,0.12360823,-0.002495999,-0.18076874,-0.17307386,-0.26283616,0.14676847,0.09380318,0.11605389,0.23565492,-0.3083001,-0.02813516,-0.01711358,-0.029246015,-0.1669304,0.16247143,0.42052412,-0.029438466,-0.15819354,-0.24117078,-0.23432495,0.13976863,-0.1919068,-0.07652963,-0.031133018,-0.030315971,0.26043755,0.3616622,0.23642203,0.21757725,0.15969484,-0.12440064,-0.35714096,0.21376608,0.043207757,-0.113359824,-0.027063591,0.2044289,-0.10601256,0.32852215,0.29378313,0.3027127,0.20682356,-0.1695542,0.10010652,-0.6512923,-0.34532082,-0.1840547,-0.14390394,-0.17125553,-0.33959717,-0.06357068,0.029298814,-0.1372026,-0.027216975,0.2021949,0.19243585,-0.21160144,-0.3481122,-0.18906862,-0.07064158,-0.30716708,-0.14620814,-0.49059516,0.11833747,0.032468352,0.22753052,-0.008062366,-0.08526754,-0.09596871,0.0015198353,-0.04819138,-0.21452306,0.09754005,0.12213167,0.39156997,0.32606092
474,6,26,0.45842487,0.45652837,-0.042999074,0.4571758,-0.043111697,-0.24349423,-0.3398437,-0.15761206,0.047264516,-0.23032397,-0.21579894,-0.56016934,-0.25957644,0.20171298,0.09328862,0.13300307,-0.08899746,-0.009039938,-0.14081377,0.081837855,0.22193277,-0.34803948,0.1848578,0.039504707,-0.27605927,0.27586752,-0.22165588,0.22733217,0.23387578,0.22553559,-0.26823208,0.09472007,0.4002349,0.31583735,0.24159138,0.2215967,-0.32694352,-0.15325467,-0.03308564,-0.245769,0.066864274,0.074767895,0.21447185,-0.028094832,0.08807243,-0.13490914,0.55539256,0.3230389,0.13593034,-0.34845707,-0.21373679,-0.6143263,-0.31449533,-0.03322415,0.08276067,0.3033199,0.25457188,-0.2684106,0.27139345,0.44142038,-0.0031023372,0.27549818,0.2588651,0.09325896,-0.71607006,-0.67808515,0.1415306,-0.3265964,-0.13466385,-0.16199873,0.4509323,0.20723012,-0.06784699,-0.08687789,-0.06755871,-0.031069886,0.23718493,-0.30960786,-0.069261685,-0.47513112,-0.40512058,0.079150036,-0.3099829,0.012902363,-0.17204233,0.36384204,-0.31642073,-0.50000006,-0.16874889,-0.17393823,-0.019914363,-0.17784244,0.17121108,-0.03912419,0.5600375,-0.22441944
475,18,26,0.46744934,0.4597719,-0.2166292,0.17138742,0.077722274,-0.19996707,-0.03930315,-0.23768175,0.08857105,-0.2688313,-0.11736355,-0.60275626,-0.064397,0.17196201,0.029780118,0.03577639,-0.10958304,-0.015301747,-0.01283739,-0.041956138,0.3048451,0.009426136,-0.03931857,-0.025078952,-0.32388318,0.212343,-0.22757392,0.10581,0.25382906,0.0025922225,0.107247084,0.19272156,0.2926056,0.10163257,0.23669676,0.33451834,-0.076595135,0.075594634,0.0042382004,-0.04254317,0.23515144,0.04689119,0.14990722,0.14075297,0.18494858,-0.06184713,0.49871266,0.30736098,0.081251934,-0.030095818,-0.3244863,-0.44632062,-0.16387402,0.05808211,-0.1874451,0.007823457,0.40462187,-0.2980147,-0.113361456,0.22600226,0.0764237,0.102556676,0.06609215,0.093480386,-0.64930034,-0.52921575,0.147831,-0.29329148,-0.14663495,-0.26264456,0.08202228,0.16615018,-0.042553566,0.2521905,0.013180751,-0.111038506,0.15852612,-0.18420318,0.103949055,-0.32989877,-0.3890073,-0.19570822,-0.35198596,0.034132313,-0.16414961,0.17284697,-0.14039703,-0.37452155,-0.12694786,0.0017664116,0.16776013,0.06009021,-0.096122354,0.08756584,0.15712121,-0.13621409
476,27,26,0.35244423,0.36063832,-0.034737643,0.13286886,0.19066831,-0.11720158,-0.20877255,-0.30290008,0.029453335,-0.3391132,-0.33724165,-0.62981707,-0.35504016,0.18952958,0.058914233,0.061046954,-0.12664492,0.28389645,-0.15817416,-0.15875229,0.27435464,-0.08580086,-0.08254158,-0.13047858,-0.30539885,0.2046779,-0.20540954,0.0619598,0.30226487,-0.008204652,-0.011551894,0.113777064,0.320447,-0.014992485,0.20129986,0.16882236,-0.042537604,-0.08285087,0.04201313,-0.15811503,0.25707018,0.20404483,0.19992076,0.10681748,0.135475,-0.04057997,0.4655929,0.3355749,0.31111264,-0.13567734,-0.24627244,-0.49776554,-0.35824296,0.0038605346,-0.15333292,0.23007284,0.3527759,-0.17102204,0.04745872,0.37811425,0.014103536,0.2313887,0.18844128,0.03248948,-0.63384897,-0.3311688,0.090484396,-0.3228167,-0.107758544,-0.2734285,0.14578375,-0.0041070944,-0.06503331,0.1935642,0.16336724,0.02210962,0.19743444,-0.251831,0.022056973,-0.23413576,-0.27244768,-0.078447886,-0.302677,0.0030911393,-0.13976826,0.14818,-0.06059288,-0.31481108,-0.101971164,-0.18994656,0.08052949,0.103565015,-0.015602764,0.031645507,0.35293588,-0.11657476
477,17,26,0.31190148,0.28766268,-0.06177032,0.24378794,0.08130441,-0.1396403,-0.31196547,-0.27821922,-0.04932898,-0.42748246,-0.19997944,-0.6298815,-0.23546538,0.21522616,-0.005416251,0.052800864,-0.07390608,0.41515517,-0.13138814,-0.2346206,0.29479817,-0.06167904,-0.16818126,-0.18599902,-0.39784837,0.21199131,-0.1567319,0.06851924,0.30804175,0.07711163,-0.13036707,0.1604667,0.32566956,-0.08427368,0.116508335,0.24526002,-0.091982104,-0.019295964,-0.054408308,0.004314247,0.10057766,0.10177756,0.089747824,0.07700632,0.104043745,-0.20879789,0.473719,0.33236727,0.22982916,-0.13458472,-0.22961564,-0.50623244,-0.35799977,0.08201281,-0.27474785,0.27067697,0.41924983,-0.3653062,0.11506204,0.3454951,0.0049667843,0.17766249,0.16219343,0.052647393,-0.6898823,-0.43963337,0.06305293,-0.42264754,-0.033528436,-0.39606676,0.10763216,-0.1466661,-0.16230197,0.20973258,0.24608347,0.04663472,0.09742424,-0.24668531,0.0012428215,-0.2596148,-0.22871733,-0.17320575,-0.37449434,0.072398685,-0.20759724,0.1969727,-0.09807808,-0.42784604,-0.16551587,-0.04802483,-0.08745345,0.08420299,0.011738171,0.031182691,0.26959902,0.056359626
478,2,26,0.24864914,0.22561514,-0.14767946,-0.11465532,-0.19029753,-0.13110593,-0.29337627,-0.11192446,0.08811816,-0.30697232,-0.24552293,-0.6258909,-0.1557666,0.2047331,0.039840654,-0.028471183,-0.07813337,-0.012083918,-0.017581185,0.035159167,0.35101193,0.040424373,-0.022074563,-0.065869614,-0.34947008,0.2919689,-0.15664601,0.45353857,0.1162014,0.077474445,0.033148903,-0.23746447,0.16474137,-0.06908286,0.35995838,0.42510936,-0.0874756,0.31091323,-0.076164365,-0.014048673,0.24580453,0.0504564,0.0576208,-0.005821669,0.12272277,-0.16448545,0.279915,0.20830567,0.18519436,-0.054946706,-0.30157787,-0.35713065,0.027819945,-0.19434533,0.008970631,-0.09700475,0.17669745,-0.039243054,0.13151431,0.46260566,0.008449031,0.2922605,-0.076112725,0.11770077,-0.6864398,-0.34150735,-0.009637389,-0.08358654,0.03977705,-0.30027983,-0.030130263,0.2808784,0.14728756,-0.06918088,0.19577827,-0.024216997,0.027146678,-0.4773295,0.015038794,-0.16279341,-0.4804247,-0.20011927,-0.57782614,-0.25021368,-0.015097741,0.17537856,0.106824115,-0.18263312,-0.03283125,0.02522274,0.044914935,0.13168645,-0.20752999,0.25244036,0.5228242,0.27085075
479,29,26,0.22574422,0.23115443,-0.042460263,0.024426106,-0.1347344,-0.31592283,0.04467497,-0.08646823,0.09019755,-0.32353717,-0.25810403,-0.47940403,-0.03298141,0.116167516,-0.03263904,0.022283398,-0.18255669,-0.050221834,-0.03762747,0.019428791,0.2690032,0.0962655,-0.08532219,-0.063585125,-0.2119165,0.2738452,-0.27710015,0.12447497,0.15100421,-0.24238573,0.23592854,-0.15689223,-0.057256844,0.15182191,0.12069745,0.41276288,-0.049101982,0.36092925,-0.24857694,-0.028210402,0.24140552,0.06899031,-0.06881601,-0.12878332,0.17743252,-0.20537631,0.3873805,0.04006776,0.17643492,0.11084191,-0.20496555,-0.17864452,0.22435623,0.048954498,-0.097150825,-0.36224484,0.19263214,-0.20279631,0.0783412,0.25387466,0.04435632,0.20522963,-0.18326043,0.19404246,-0.56537807,-0.2168209,-0.13235755,-0.19442688,0.034156658,-0.4395645,-0.18590564,0.24804394,0.018563254,0.17346813,0.091651924,0.123380534,0.10462944,-0.31781903,0.029463999,-0.2316573,-0.41960108,-0.11449495,-0.4959863,-0.24403475,0.2116842,0.26616997,0.08529374,-0.13876778,-0.24867794,-0.12643625,0.2433083,-0.26015362,-0.3020393,0.037368573,0.23356715,0.19060902
480,2,26,0.3023482,0.019818753,0.05159238,-0.043235667,-0.10218152,-0.072356194,-0.20653866,-0.018033015,0.13145283,-0.30125302,-0.18050832,-0.5648911,-0.10989361,0.05087501,0.10232864,-0.12956397,0.12733406,0.044177152,-0.27410465,-0.038701348,0.36774015,0.001115277,0.014307454,-0.19782098,-0.4589162,0.25273532,-0.123229735,0.27046084,0.16400546,-0.062351055,-0.01074199,-0.28011242,0.10857856,0.08546422,0.17317417,0.46268567,-0.0754191,0.118380636,-0.18989615,-0.068417795,0.25040182,-0.07561181,0.12923607,-0.13639593,-0.06234998,-0.06525823,0.26394603,0.14115255,0.27354214,-0.041677393,-0.14625926,-0.21439865,0.06506948,-0.02202058,0.08031054,0.018474517,0.11228449,-0.0019747887,0.2186429,0.33407024,-0.032416277,0.33142862,-0.08510332,0.011742264,-0.65216744,-0.39638498,-0.10797606,-0.09207523,0.006314179,-0.33028463,0.16070497,0.025536498,0.26381227,-0.16137399,0.22405851,0.05116468,-0.1255823,-0.3473085,0.115584746,-0.027124355,-0.40511456,-0.1436722,-0.56350327,-0.08344261,0.1510128,0.09930505,0.11711046,-0.28550068,-0.35053512,-0.022754947,0.10240543,-0.0593402,-0.16008559,0.039320473,0.5102102,0.26359895
481,25,27,0.32851574,0.34774622,-0.13285957,0.06139747,-0.046199474,-0.25624323,-0.16518256,-0.263263,0.07418565,-0.2148433,-0.32560864,-0.5270349,-0.20387168,0.2636947,0.12818803,0.18701725,-0.21233287,-0.06928996,-0.0836395,-0.04205831,0.25398332,-0.12982807,-0.019124465,-0.070611134,-0.36055812,0.29413977,-0.25675002,0.17921822,0.1949638,-0.19423802,-0.008772405,0.05579622,0.11546325,0.066373564,0.21619967,0.29732317,-0.12358666,0.0012527101,-0.041310742,-0.060400084,0.24395052,0.122603476,0.18414095,0.06514106,0.23359682,-0.08436101,0.35251293,0.18432422,0.3018393,-0.15484759,-0.19187903,-0.31421533,-0.123787306,-0.021458125,-0.07736422,-0.096102476,0.26368344,0.008387861,-0.06285662,0.34196746,0.03470783,0.1838553,0.20505561,0.090183765,-0.613102,-0.44917607,0.083048776,-0.17719635,-0.07247735,-0.13218257,0.011302027,0.22600843,-0.0023248564,0.13952434,0.02240932,0.027143378,0.1688452,-0.22843428,0.14512013,-0.2313928,-0.28317723,-0.0038770244,-0.29119015,-0.21235467,0.012648277,0.066812746,-0.024044642,-0.18515065,-0.14016101,-0.10620247,0.14856918,-0.100821555,-0.10159801,0.075712375,0.2966973,-0.09118583
482,11,27,0.38221395,0.1924589,0.06997984,0.11652004,-0.018992107,-0.045716412,-0.28934556,-0.19108146,0.098239705,-0.22709854,-0.29321337,-0.5488076,-0.2901449,0.2111089,0.22144796,0.031732205,-0.14315173,0.097366974,-0.076861754,-0.031166544,0.23105505,-0.10222108,-0.20648636,-0.08272492,-0.5071201,0.27887008,-0.1685548,0.26879543,0.19626017,0.065910876,-0.16333763,0.10549049,0.26048425,0.07684082,0.27017218,0.31511515,-0.079022266,-0.14573935,-0.015294137,-0.17265126,0.103786126,0.17307308,0.15051775,0.06164923,0.13030198,-0.049398158,0.52436835,0.2587562,0.21462099,-0.19639792,-0.14001799,-0.42725033,-0.2652794,-0.117003456,-0.082075715,0.0066299145,0.26164573,-0.063397706,0.05259138,0.33251345,0.11869803,0.16476202,0.1516169,0.07591845,-0.6439283,-0.5343023,0.08117809,-0.24940178,-0.0869865,-0.27165958,0.2327986,0.1684395,0.025066102,0.040001433,0.19125706,-0.10705191,0.20529686,-0.38202283,0.06451789,-0.23592319,-0.28364092,-0.0379771,-0.3426099,0.072193354,-0.028153995,0.1427531,0.016915577,-0.38049743,-0.14453565,-0.069586724,0.007813667,-0.015864262,0.021210812,0.112009935,0.41205046,-0.09550113
483,20,27,0.29723337,0.17250128,-0.109292045,0.049953815,-0.07317693,-0.2288931,-0.038377054,0.026855245,0.04135268,-0.40656647,-0.22583908,-0.6900788,-0.04640564,0.23100674,-0.008121266,0.06848243,-0.25272414,0.028039066,-0.14063497,-0.20014353,0.43319467,0.10111478,0.07725179,-0.2588318,-0.23629534,0.1264855,-0.24828587,0.20729251,0.25827843,-0.41301203,0.13078137,-0.11538868,-0.02101877,-0.07284456,0.17170241,0.3364007,0.0044967006,0.10968523,-0.20495456,0.016549313,0.43616828,-0.07628069,-0.0927066,0.27062964,-0.027040705,-0.06843376,0.4449277,0.21588899,0.25111407,0.17205039,-0.17334653,-0.15293135,0.19781792,0.09158266,-0.25107494,-0.055991538,0.34152704,-0.37367356,-0.11060253,0.09855182,0.3572439,0.14159691,-0.0771614,0.12862375,-0.5930429,-0.13143243,-0.012459092,-0.2651179,-0.103996605,-0.3747221,-0.23456033,0.21615034,-0.06739634,0.12859617,0.18176281,0.2696443,-0.00787969,-0.3326719,-0.076149374,-0.28629026,-0.2971439,-0.1696998,-0.5290953,-0.13900603,0.022842688,0.2472505,0.015449457,-0.1474074,-0.2109158,0.041162644,0.22551203,-0.08744416,-0.15327023,0.34839648,0.26410523,0.020408086
