,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
267,2,20,0.4137469,-0.17491205,0.3009818,0.3357069,-0.114151336,0.061468557,-0.004401879,-0.038363017,0.18390583,-0.2513232,-0.23401487,-0.10393468,-0.072722025,0.4086328,0.03552344,-0.12672664,0.18406753,0.33280605,0.061169628,0.25057176,-0.14169765,-0.025680907,0.11568526,0.23740335,0.1160646,-0.005522247,0.35370412,-0.32862344,0.11192173,0.15176678,-0.0024539034,-0.008715834,-0.067052424,0.14164989,0.004284694,-0.22944681,-0.26984802,0.10613516,0.25663796,0.04313366,0.0020104023,0.27919114,-0.054294672,0.26244313,-0.0077677593,0.22319993,0.04579158,-0.28515005,0.056970827,-0.23358169,-0.16593654,0.044775926,0.31239873,0.29938737,0.13308474,-0.19127455,0.041849624,-0.12788515,0.02626851,-0.0347948,-0.3951423,-0.050126452,0.033790838,0.13323916,0.02289962,-0.020248944,-0.1765813,-0.12813547,-0.12364486,-0.026057981,-0.3603741,5.5767596e-05,-0.06267186,-0.034909993,0.058327287,0.22310567,-0.11718832,0.22989899,-0.07260595,-0.08546306,0.09619884,-0.104982674,-0.17527804,-0.23178943,-0.09771181,-0.06776163,-0.09865976,-0.31307474,-0.25511804,0.15736063,0.2887476,-0.33818662,0.22537671,-0.2342899,0.28338712,0.24672702,0.25167885,0.008114706,-0.069418125,0.037120096,0.048550144,-0.27872065,0.14403489,-0.3285229,0.46786067,-0.4880606,-0.120181635,-0.105540976,0.06775539,0.22269161,-0.07237646,0.22768034,-0.1623328,-0.18236326,-0.04297735,-0.02282184,-0.47062013,0.2435326,0.3584388,-0.15929815,-0.35389608,0.4618756,-0.020509128,0.23288442,0.01823948,-0.061630834,-0.32223323,0.06751093
268,13,20,0.14356333,0.006486694,0.23753655,0.32656243,0.05529671,0.2367205,-0.17775245,0.07599068,0.08862504,-0.11069576,-0.25857246,-0.01978391,-0.006090439,0.28106567,-0.03191532,-0.08133789,0.12665825,0.28191182,0.14915343,0.37162152,-0.10499593,-0.08545437,0.060489077,0.30796358,0.15672725,0.039607774,0.4743884,-0.25956243,0.16208382,0.2911116,-0.3072674,-0.019189846,-0.07858247,0.19480026,0.14409328,-0.14641355,-0.34222904,-0.111103535,-0.036938548,0.16217987,-0.2764457,0.29979742,-0.112764835,0.22886403,0.07201476,0.16729634,-0.13761936,-0.102753244,0.17718795,-0.017395783,-0.120152675,0.11799299,0.44443947,0.4037966,0.13351448,0.055907764,-0.09882069,-0.21572095,-0.20329699,0.010644202,-0.40490285,0.18544592,-0.018796852,-0.036848698,-0.054994103,-0.14486468,0.027595561,-0.14693502,0.028409919,-0.0049774237,-0.23011392,0.09773087,-0.0443028,-0.021397632,0.12511134,0.29372725,0.12471346,0.11111348,-0.06300963,0.10695921,-0.034531567,-0.2683086,-0.03251181,0.04885191,-0.16023341,0.03539795,-0.052184682,-0.2954376,-0.18623884,0.3917453,0.3247476,-0.3453435,0.27573207,-0.22044665,0.36956197,0.22456561,0.19854409,-0.19492917,0.15539011,-0.0223198,-0.0505896,-0.29008818,-0.09404715,-0.3586983,0.2724515,-0.25811812,-0.25501347,-0.20127214,0.072729364,0.0037581148,-0.119603395,0.33702087,-0.042522922,-0.07477371,-0.1081951,-0.20174944,-0.37013006,0.04601195,0.2796274,-0.25004104,-0.2543824,0.47654906,0.25809062,0.13829696,-0.12349167,-0.042064566,-0.2667757,0.034550957
269,9,20,0.104412846,0.17135291,0.28314,0.23253506,-0.00063641364,0.35545117,-0.44445243,0.12555604,0.071187966,-0.07959922,-0.10934944,-0.065314025,-0.10426427,0.35369906,-0.14635965,-0.06641088,0.05176619,0.21951991,-0.032899857,0.34234607,0.039590854,-0.1653735,0.021600137,0.45723507,0.16008398,0.18202344,0.092837065,-0.41031227,0.24690253,0.1977773,-0.0015580567,-0.08651237,-0.015328844,-0.09919063,0.12858695,-0.051392373,-0.17750135,-0.18128948,0.045644596,0.31546015,-0.15485318,0.14715125,0.2075686,0.31289867,0.20232774,0.10043636,0.08222688,-0.13052642,0.23025121,-0.02468661,-0.29641834,0.04240843,0.5399872,0.19093944,0.11965999,0.22026202,-0.13807666,-0.24288699,-0.22305302,-0.024003774,-0.3347137,0.29093415,-0.115830876,-0.17674297,0.2592882,0.18576528,-0.13037066,-0.37596095,-0.0027610813,0.09234592,-0.122674875,0.038673498,0.07948412,0.168745,0.013265375,0.21473025,-0.018447816,0.36501864,-0.22554424,0.08606561,0.08835403,-0.015450284,-0.30419558,-0.09340711,-0.1986322,-0.052583043,0.035951883,-0.34373912,-0.38314322,0.44592088,0.17098275,-0.5015655,0.48125452,-0.28094813,0.3132715,0.20207985,-0.034229234,-0.28349525,-0.0022387896,-0.070265345,0.007708814,-0.3143911,0.12991758,-0.3272565,0.23348677,-0.066000335,-0.31801733,0.025794884,0.052159213,-0.16833863,-0.106555425,0.324898,-0.467428,-0.13379796,-0.006438934,-0.09852142,-0.4066392,0.022672005,0.40266016,-0.086448595,-0.08940203,0.176384,0.36131656,-0.11570087,-0.23795784,-0.13149916,-0.37614423,0.20875043
270,7,20,-0.051404398,0.15650834,0.19547786,0.2265431,0.25790358,0.12452778,-0.1573612,-0.12529334,0.11173251,-0.15206002,-0.07234216,0.037810415,-0.017419033,0.049711224,-0.014353089,-0.17055447,0.014503302,0.40393943,0.07834137,0.46904412,-0.01745715,-0.041925136,0.007600094,-0.016159123,0.10893039,-0.25597748,0.34128562,-0.26902473,0.14336644,0.22283006,-0.20913774,0.03341162,-0.11807109,-0.07633524,0.039983395,-0.1440596,-0.19162065,-0.20050022,-0.24551484,-0.11487445,-0.1539057,0.15121138,0.052505795,0.3235519,0.017659709,-0.042190336,-0.18608777,-0.37583634,0.080969706,-0.042635813,-0.17149024,0.22112733,0.5793479,0.17801009,0.28782552,-0.096764304,-0.03285233,-0.25967592,0.11099953,0.056578066,-0.3370253,0.22631674,0.0050078956,-0.06366498,0.21012908,0.11621797,0.29181173,-0.34543002,-0.09175409,0.11928724,-0.10991931,0.08801199,-0.029454991,-0.10818362,0.16925254,0.11440615,0.03545149,0.028727895,-0.26883858,0.09678859,0.20515911,0.014519032,0.01397623,-0.06658988,-0.10631183,-0.06992076,-0.07585461,-0.26650763,-0.3462782,0.39340547,0.032299317,-0.36550158,0.19947363,-0.006087258,0.41434348,0.03493558,-0.037005305,-0.06811265,0.016051717,-0.1348717,0.08252113,-0.5635038,-0.0665253,-0.30094782,-0.1628065,-0.027972447,-0.16030751,0.09556803,0.03416534,-0.08550729,0.010087051,0.01610078,-0.2267181,-0.23622538,-0.22830755,-0.24986826,-0.39971262,0.011184941,0.21616347,-0.40279347,-0.28993917,0.37526682,0.20213316,0.16003448,-0.03365928,-0.019312633,-0.20061368,0.21932003
271,13,20,-0.0070655886,-0.1078304,0.055624522,0.17104867,-0.020141892,0.28023776,-0.23051363,-0.11752672,0.23664296,-0.055024445,-0.26216057,-0.03816689,-0.20372626,0.17002885,-0.059611857,-0.12196365,0.28015876,0.23952058,0.11165213,0.37995484,-0.0993675,0.012069683,0.036621574,0.35700393,0.16667378,-0.19094396,0.38172978,-0.38562176,0.12177686,0.14265081,-0.29470354,-0.101974696,-0.03177327,0.050150875,0.15709068,-0.21318354,-0.36417398,-0.045731068,-0.04297775,0.057176,-0.14066659,0.3250355,0.3671336,0.3766544,0.09481427,0.12514575,-0.07364861,-0.22824979,0.21101043,-0.24149898,-0.24473241,0.15607081,0.4799686,0.33839244,0.17607763,0.073146746,-0.18994762,-0.36009395,-0.05877115,0.09260083,-0.42995453,0.24768707,0.010493385,-0.038171504,0.087314956,0.32269773,-0.0682896,-0.5501442,-0.050728675,0.1306962,-0.11977152,0.22130558,0.14651424,-0.028594699,0.016774585,0.28007424,0.002442735,0.24857432,-0.1747508,0.058643106,0.07822224,-0.14086236,-0.04566654,-0.13640933,-0.17990525,-0.4261947,0.06730603,-0.46818748,-0.22669426,0.59061664,0.118139304,-0.28490153,0.32405216,-0.29417372,0.28475103,0.1349429,0.18671657,-0.2228755,0.090732574,-0.03774253,0.2535605,-0.54636556,0.08953867,-0.44454423,0.2656262,-0.17840235,-0.38207996,-0.0029852227,0.033141896,-0.16756539,-0.15155566,0.3395287,-0.3955592,-0.031145763,-0.18105249,-0.031504877,-0.47235808,-0.07008843,0.5429654,-0.07712428,-0.3595214,0.4377278,0.3634799,0.21110836,-0.041979603,0.2223027,-0.21216384,0.4667333
272,0,20,0.22693013,-0.103978924,0.22586879,-0.027400086,-0.10614618,0.0033542463,-0.060822345,-0.13010095,0.196207,-0.12948872,-0.2465523,0.04411179,-0.33133897,0.23966193,0.14586642,-0.26645088,0.175297,0.38809708,0.03350606,0.2616597,-0.08083158,0.035944898,0.14666751,0.045955166,0.16226895,-0.29445326,0.56838405,-0.377994,0.043824676,0.3364835,-0.07745714,-0.021087192,-0.12336713,-0.09651754,0.059622522,-0.1377402,-0.114900865,0.2649925,-0.020342471,-0.19803818,-0.23340604,0.3014989,-0.049570654,0.0642792,-0.1862899,0.114917256,0.19555986,-0.13281263,-0.010418381,0.0064176857,-0.1079144,0.03305761,0.2870485,0.46025932,-0.024090009,-0.20329061,-0.07293183,-0.097483,0.07197051,0.11646892,-0.5092359,0.20298004,0.08265291,-0.019147277,-0.10546733,-0.09394749,-0.051061515,-0.008362918,0.05784141,0.039743785,-0.09523256,0.07282088,0.11508148,-0.14212582,0.02813922,0.28013167,-0.01270576,0.13503991,-0.20197712,0.01789112,0.002877816,-0.017436704,0.085772514,-0.18033835,0.03383582,-0.30315813,0.027403414,-0.30591306,-0.15443446,0.30186096,0.30345318,-0.07648021,0.15055394,-0.14854278,0.29555014,0.19304916,0.37101486,-0.032840785,0.20023417,0.10015706,0.2882499,-0.43534797,-0.10604984,-0.3054301,0.29383245,-0.18606964,-0.21510619,0.16997276,-0.03758632,0.02392742,-0.14336069,0.10513763,-0.038472123,-0.02956005,-0.2722107,-0.117125995,-0.5706183,-0.07794593,0.29408804,-0.18120967,-0.4136798,0.501374,-0.054134585,0.15171918,-0.14646405,-0.1289452,-0.35515597,0.0025569964
273,2,20,0.31905678,0.013277957,0.23969743,0.14721286,-0.084348954,0.19912721,-0.06540267,-0.07402038,0.15573375,-0.17908677,-0.29712233,-0.0805303,-0.19470313,0.30587655,-0.16213098,-0.11286071,0.22560136,0.327955,0.2428547,0.25737354,-0.11236192,0.0064347466,0.18785624,0.33122677,0.18802413,-0.036667753,0.27133545,-0.22937486,0.09746293,0.28518105,-0.027122304,0.038449686,-0.077517025,0.04016831,0.051778976,-0.070654765,-0.269284,-0.0311245,0.11219033,0.094234824,-0.096693195,0.122688524,-0.2103398,0.19340387,0.026549598,0.29970962,0.08395891,-0.14803547,0.13221943,-0.13991505,-0.17113526,0.07407153,0.21272442,0.4099356,0.020267755,-0.044052027,-0.08693443,-0.06557889,-0.062227804,-0.023840094,-0.36807948,0.09814526,0.090395786,-0.015216062,-0.048413172,-0.23404145,-0.11194961,-0.10627011,-0.014781486,-0.032908592,-0.2858148,0.17397003,0.0037848954,0.00872262,0.06040427,0.2169717,0.039679762,0.19490905,-0.10365317,0.14432347,-0.016518997,-0.0080305245,-0.103483565,-0.14881887,-0.13114667,-0.04805947,0.025466567,-0.17774813,-0.11899081,0.28215012,0.3549995,-0.3397392,0.19468059,-0.21772401,0.17509255,0.16125587,0.22097965,-0.18159004,0.10755102,0.15880609,-0.09803391,-0.107707754,0.12769501,-0.25546542,0.46255767,-0.24607095,-0.1960298,-0.08616585,-0.0014313161,0.089855306,-0.122379355,0.31300926,-0.02469846,-0.20339689,-0.008037911,-0.16650414,-0.34540203,0.16918167,0.28493327,-0.06486106,-0.39161545,0.46228898,0.12067636,0.2645988,-0.08452294,-0.088508956,-0.36643815,0.07449092
274,5,20,0.51306945,-0.16080722,0.36388102,0.06703638,0.029858518,0.28306147,-0.04672201,-0.08722675,0.12128669,-0.388898,0.0107746385,0.12035598,-0.16147007,0.22223815,0.0119852945,0.09540613,0.3726991,0.3688853,0.13082737,0.4113959,-0.21863823,-0.031350825,0.021143131,0.5737203,0.13623767,0.29774824,0.16343515,-0.30914903,0.1297943,0.30842477,0.01238831,0.14228827,0.051077306,0.022263879,0.3437919,-0.1393132,-0.4999187,0.16702494,-0.11414391,0.26919433,-0.17309907,0.35689375,0.20059296,0.24689268,0.22813238,0.12912178,-0.18565743,0.06713582,0.04823366,-0.01115708,-0.29337955,-0.47138408,0.15230055,0.11595169,0.13289931,-0.023595907,-0.20818366,-0.05994656,-0.1051729,0.112289414,-0.2542934,-0.1258581,-0.037672423,-0.018275736,-0.042837903,0.035987742,-0.0155201685,-0.32310167,-0.1609079,0.34441656,-0.04411734,-0.09328652,-0.23743482,-0.18356784,-0.08666795,0.3445858,0.21119875,-0.023989968,-0.301578,0.115317956,-0.17758927,0.07145492,-0.08028347,-0.016402408,0.2633229,0.27225998,-0.3476386,-0.4585588,-0.26622596,0.046664365,0.4351571,-0.45823023,0.09708495,-0.08290292,0.48304018,-0.15887679,0.11624756,-0.08655787,-0.22659832,-0.100763336,-0.20555785,-0.13849074,-0.031394422,-0.0715746,0.17765729,-0.11003612,0.053457133,-0.014782922,0.10525223,0.21022831,-0.04702413,-0.304263,0.007290091,-0.031143257,0.1498933,-0.21856272,-0.26154023,-0.08081442,0.33336484,-0.45519054,-0.019536663,0.4051153,0.063690536,-0.025164505,0.017956449,0.037350036,-0.28689897,-0.13690843
275,6,20,0.08679369,0.1158269,0.22735125,0.15618278,0.01288926,0.12342748,-0.018738227,-0.08457174,0.119832955,-0.3001822,-0.20945852,0.012645643,-0.17664386,0.27850124,0.09106763,-0.31592453,0.22622168,0.31805858,0.15356433,0.3261476,-0.054298647,-0.06659712,0.09514757,0.18704852,0.038768154,-0.18066028,0.41886806,-0.32278106,0.07790061,0.26722646,-0.055723447,-0.01858755,-0.048000064,0.037784446,0.05664356,-0.12090426,-0.31488183,-0.07143667,-0.0033078482,-0.114076406,-0.1717738,0.07864601,-0.14627609,0.20060481,0.0074074757,0.1166349,0.08675476,-0.21209054,-0.024022426,0.11915363,-0.14584605,0.08612164,0.53369576,0.3420706,0.19909452,-0.1193543,-0.026892532,-0.175609,0.03334737,0.088261604,-0.316806,0.21036868,-0.014908297,-0.015332004,-0.15284993,-0.13559075,0.08785199,-0.15080719,-0.1426806,-0.057955083,-0.30483258,0.014284783,0.055840697,-0.22339816,0.055826645,0.14977287,-0.019417726,0.21871418,-0.16548093,0.093013994,0.072294064,-0.03672489,0.04702943,-0.08717182,-0.0798314,-0.10584635,-0.108971186,-0.25239086,-0.25625452,0.34433982,0.22776476,-0.30401683,0.09341212,-0.11993582,0.20137413,0.108201206,0.30396703,-0.069165625,0.09303879,0.061061088,-0.01611478,-0.2839993,0.02522187,-0.19662258,0.096325316,-0.1481707,-0.21900219,0.05193106,0.06580204,-0.25032306,-0.13517494,0.11010188,-0.2801789,-0.006715681,-0.07996625,-0.21665193,-0.4430467,-0.032337405,0.2943176,-0.15618399,-0.34719896,0.47369125,0.34135887,0.32114515,0.02581303,-0.1391185,-0.23623209,0.11431542
276,2,20,0.21961553,-0.004457016,0.23476404,0.21942408,-0.06801113,0.23283635,-0.14239216,0.10226119,0.23435628,-0.19827916,-0.30615482,-0.11521292,-0.077058114,0.37583774,-0.07863333,-0.12926474,0.25320247,0.2333649,0.097629614,0.20070533,-0.108090185,-0.011536935,0.07480539,0.42515224,0.21450838,-0.0861311,0.32986072,-0.33693874,0.13199183,0.20919417,-0.009312584,0.03243538,-0.14427568,0.019532394,0.07126235,-0.15753095,-0.3305525,-0.030812789,0.18762067,0.17255075,-0.14898916,0.11010334,0.057614952,0.15324137,-0.0034911276,0.31969914,0.06082968,-0.085031345,0.10505374,0.016664125,-0.10719246,0.12352491,0.3932003,0.40637925,0.06421692,-0.013221924,-0.060153533,-0.21909499,-0.18668714,0.081296004,-0.4711295,0.2824474,0.0755486,-0.043722205,-0.046519503,-0.07218957,-0.31788504,-0.21941993,-0.18371686,-0.031984866,-0.31643155,0.05597345,0.08325642,0.043101378,0.12827611,0.35558057,-0.014426486,0.21653044,-0.059493694,0.047491163,0.049336966,-0.096956395,-0.1210321,-0.055709194,-0.22845513,-0.039210528,0.039965484,-0.35624468,-0.21380042,0.40735903,0.22286572,-0.35239545,0.24190933,-0.1369712,0.1764937,0.21856189,0.28592968,-0.10287718,0.1512115,0.03194096,0.06128347,-0.2698282,0.14288275,-0.34050187,0.28852108,-0.13287814,-0.19814436,-0.12848955,-0.045445055,0.05865918,-0.05099406,0.23263858,-0.21407828,-0.20699024,-0.029999685,-0.22871931,-0.4071424,0.23063497,0.4574852,-0.1793107,-0.29286012,0.53329635,0.2633059,0.2338487,-0.0044589196,-0.11396135,-0.3609046,0.12781647
277,13,20,0.15413123,0.028797574,0.14802366,0.27474838,0.0066655334,0.22604299,-0.06092822,-0.009092539,0.13959448,0.0062769796,-0.26031297,0.050906036,-0.00024230778,0.33160648,0.028972752,-0.11175351,0.1935123,0.25001198,0.15232134,0.3271836,-0.09426142,0.010184025,0.044350713,0.26936996,0.15186866,-0.09628975,0.2633539,-0.31934682,0.09455137,0.24320868,-0.16813059,0.04615527,-0.04717682,0.04528312,0.1536528,-0.21880944,-0.26545975,-0.059774023,0.022286108,0.10533833,-0.13645075,0.23048174,-0.06300875,0.26287633,-0.017497707,0.12025797,-0.11035388,-0.14514066,0.16077627,0.013381628,-0.13287455,0.12957452,0.3566988,0.36049804,0.27161354,0.13249518,-0.15232293,-0.2568911,-0.15497968,0.0028398137,-0.40833524,0.14678666,-0.07876364,0.060121704,0.1365313,0.031123228,0.00064476195,-0.265557,-0.04963207,0.21160161,-0.24661095,0.08817895,-0.00207639,-0.17497456,0.08849736,0.26951984,0.034830067,0.2034929,-0.1594655,0.11124428,0.0036749907,-0.19765218,-0.014080592,0.07736379,-0.13535142,-0.06533963,-0.020970663,-0.22339873,-0.27426764,0.47327152,0.3200352,-0.1982425,0.18190509,-0.23470734,0.32070538,0.308147,0.16057855,-0.17554514,0.0048581017,0.00757993,0.1599387,-0.3970003,0.005735668,-0.3450476,0.18616733,-0.16335155,-0.2529026,-0.03168803,0.061288655,-0.10596451,-0.06313492,0.31064314,-0.2390455,-0.02607565,-0.032021143,-0.27120274,-0.35300928,-0.06495388,0.2580033,-0.19416177,-0.24759902,0.47217098,0.19463678,0.23113267,-0.18281704,0.013387387,-0.27363834,0.2996226
278,4,20,0.19369827,0.17385322,0.14465605,0.44739616,0.17343977,0.50417846,-0.3972983,0.23996903,0.012929233,-0.07404008,0.010452895,-0.07487235,-0.14035125,0.40192208,-0.13805293,-0.104377076,0.055426124,0.29598275,0.21584605,0.44994548,-0.046243757,-0.19564456,0.012643614,0.49510315,0.11048669,0.13290507,0.2869581,-0.26121178,0.374472,0.19061615,0.042465378,-0.1354032,0.12622763,-0.1851434,0.21223271,-0.06650517,-0.3913718,-0.2277518,-0.024901247,0.3649946,-0.30168915,0.2530671,0.1830568,0.38092923,0.28595227,-0.0049005724,-0.011853125,-0.22106905,0.12130582,-0.038160887,-0.31554008,-0.08182687,0.7043606,0.18005782,0.20555633,0.15143703,-0.1373147,-0.23502116,-0.18024863,-0.01765005,-0.26554283,0.32718292,-0.13796847,-0.19986634,0.18977483,0.20810485,-0.07629095,-0.4189042,0.019717995,0.07978606,-0.09517014,0.03358763,0.12236175,0.092285216,0.11778595,0.19944954,0.08816009,0.27390152,-0.2622221,0.070293754,0.08494808,-0.186712,-0.26355633,-0.013593112,-0.33069888,-0.23357111,0.062044445,-0.28600618,-0.36655828,0.46218592,0.021218698,-0.38462275,0.53341275,-0.2574034,0.24967638,0.21316622,0.0676284,-0.37142125,0.18386258,-0.09823637,0.025787834,-0.24864058,0.10006273,-0.33564356,0.2971173,-0.0884496,-0.37580726,0.00418594,-0.052602194,-0.11805477,-0.16256866,0.34118122,-0.6066391,-0.021449955,-0.041128438,-0.124898404,-0.3936965,-0.15505202,0.42803216,0.052200966,-0.22848774,0.22417724,0.5677625,-0.021491596,-0.053639133,-0.14111881,-0.3158033,0.19643395
279,13,20,0.21885006,-0.07881142,0.13688366,0.37793255,-0.07172224,0.20820674,-0.089289784,0.10083418,0.15530452,-0.11506806,-0.2232694,-0.057587627,0.004599639,0.33898833,-0.19152376,-0.04321335,0.12199365,0.2445261,0.21494097,0.33061048,-0.04801385,-0.14636067,-0.036216073,0.5235854,0.28812844,-0.06458786,0.43964827,-0.350922,0.1980722,0.21710704,-0.1739699,-0.19483125,-0.13865454,0.07320107,0.13540171,-0.135472,-0.48806477,-0.16884966,0.12673429,0.25023526,-0.26362967,0.1740537,-0.0048184544,0.2894096,0.3195596,0.34569865,-0.087701336,-0.093337074,0.11829898,-0.06719418,-0.22271353,-0.040234417,0.59567237,0.38380086,0.20020863,-0.0069194525,-0.1312521,-0.27196833,-0.38470817,-0.026305579,-0.44326493,0.25080287,-0.042502236,-0.11197236,-0.10853717,-0.09641855,-0.16350073,-0.40416995,-0.16355905,0.05019438,-0.21297252,0.26849064,0.037884027,0.07109115,0.15619041,0.29977682,0.251792,0.2275131,-0.019103732,0.057101898,-0.031772777,-0.26171663,-0.0936625,0.006716843,-0.2053961,-0.14356928,-0.1758279,-0.2753157,-0.18859881,0.29467455,0.16008848,-0.3217782,0.3889711,-0.2296209,0.26549143,0.082606755,0.27273375,-0.160826,0.24668764,0.014525044,-0.0920625,-0.2695937,-0.08193789,-0.32314852,0.2927651,-0.19101068,-0.30341208,-0.037091494,0.037445977,-0.04161113,-0.09189366,0.2546947,-0.23713817,0.022197526,0.006373241,-0.16476183,-0.3338778,-0.08230653,0.3543549,0.034278326,-0.14646792,0.47683647,0.3591571,0.3085475,-0.048834946,-0.07195338,-0.30052736,0.025770318
280,13,20,0.103666686,0.124936484,0.18499222,0.3096647,0.058348812,0.2252238,-0.25373355,0.124733925,0.1197135,-0.18990575,-0.26498324,-0.013718855,-0.079648726,0.48181963,-0.060766615,-0.104965016,0.039779592,0.21519457,0.23624253,0.32230985,-0.14928466,-0.26167575,0.08862537,0.44239396,0.14793797,-0.061071645,0.42295393,-0.29787704,0.2818721,0.28612143,-0.21582949,-0.18962896,-0.0593999,0.13160698,0.06566013,-0.21061334,-0.34756306,-0.27125132,-0.09503959,0.22105289,-0.33027822,0.27593777,-0.05025539,0.29667565,0.19032319,0.13269307,-0.050417077,-0.074574046,0.06570937,-0.016291488,-0.1421501,0.15412049,0.58754593,0.4142278,0.17035466,-0.031052593,-0.030394815,-0.27396882,-0.26965308,-0.047530424,-0.33718958,0.27085415,-0.06365199,-0.03832491,-0.08114116,-0.03239383,-0.015529457,-0.30765617,0.00018691272,0.05828063,-0.18375383,0.11992196,-0.053038027,-0.078733616,0.20785305,0.24935228,0.1133561,0.1260395,-0.12315034,0.060061287,0.09362641,-0.33587316,-0.12248749,0.056426812,-0.21199675,0.03030616,-0.10817432,-0.2829689,-0.24947673,0.30860376,0.103030294,-0.36920792,0.3010472,-0.17377666,0.288433,0.07195474,0.2647143,-0.14172219,0.25405246,-0.019120723,-0.061324034,-0.25192168,-0.040267535,-0.38077623,0.29332754,-0.17951345,-0.2753252,-0.12228333,0.013285056,-0.054356568,-0.18046036,0.31822833,-0.38177434,-0.042028576,-0.06171277,-0.1507058,-0.43104592,-0.002324264,0.36915097,-0.08088953,-0.23748451,0.5269625,0.52582777,0.14399607,0.04203121,-0.12765574,-0.22907645,0.062274016
281,3,20,0.034111787,0.058764543,0.115575284,0.43553776,0.21377762,0.2451686,-0.24889377,-0.05160561,0.04997449,-0.13487552,0.03602008,-0.055635158,-0.16288096,0.19185515,-0.022457585,-0.0049934997,-0.14393948,0.34595487,0.19385922,0.49336642,-0.062009133,-0.36399284,0.02447139,0.15737352,0.02936835,-0.1273055,0.38793063,-0.33509466,0.24761261,0.22999962,-0.1847626,-0.20051494,0.0102781905,-0.17511655,0.15574661,0.0024200706,-0.3434428,-0.38850284,-0.2292626,0.34884065,-0.27999437,0.19359995,0.18332584,0.35281995,0.22368039,-0.016988207,-0.12733515,-0.24470146,-0.06714358,-0.0018286535,-0.14282054,0.14220728,0.71185005,0.20315318,0.3492269,-0.13276078,0.019045347,-0.13362415,-0.20811972,-0.2539236,-0.33727843,0.29088426,-0.13777679,-0.12538365,0.17207295,0.22980845,0.12304271,-0.37790418,0.0016588055,0.100890554,-0.36484534,0.2242844,-0.01849065,-0.115155734,0.2203586,0.30141765,-0.14156559,-0.050288226,-0.15163916,0.049819957,0.2911256,-0.16210566,-0.09844734,-0.010266195,-0.36445042,0.008170955,-0.18132798,-0.28119186,-0.4252841,0.39518908,-0.14419645,-0.34123528,0.28164616,0.05116222,0.45610312,0.060192198,0.30254441,-0.28250873,-0.005175954,-0.0461901,0.048200145,-0.435001,0.01863132,-0.4728415,-0.06565841,-0.14406681,-0.22026905,0.056065075,-0.027265714,-0.12694594,0.014357847,0.20019251,-0.5695825,-0.06597125,-0.07571998,-0.2497674,-0.40422317,-0.079558335,0.17875545,-0.06612513,-0.20245141,0.3178234,0.42267412,-0.0009837818,-0.0037281415,-0.09265284,-0.30811983,0.23638514
